,image_id,num_potholes,x,y,w,h
518,G0024293,4,1914.0,1546.0,58.0,16.0
519,G0024293,4,1604.0,1630.0,266.0,52.0
520,G0024293,4,1344.0,1928.0,196.0,62.0
521,G0024294,3,1968.0,1568.0,78.0,16.0
522,G0024294,3,1456.0,1704.0,456.0,98.0
523,G0024294,3,2346.0,1692.0,420.0,78.0
524,G0024294,3,1968.0,1568.0,78.0,16.0
525,G0024294,3,1456.0,1704.0,456.0,98.0
526,G0024294,3,2346.0,1692.0,420.0,78.0
527,G0024295,3,2696.0,1804.0,582.0,156.0
528,G0024295,3,1484.0,1814.0,532.0,162.0
529,G0024295,3,2072.0,1600.0,94.0,20.0
530,G0024295,3,2696.0,1804.0,582.0,156.0
531,G0024295,3,1484.0,1814.0,532.0,162.0
532,G0024295,3,2072.0,1600.0,94.0,20.0
533,G0024297,3,2490.0,1680.0,184.0,52.0
534,G0024297,3,494.0,1708.0,80.0,22.0
535,G0024297,3,750.0,1718.0,64.0,16.0
536,G0024297,3,2490.0,1680.0,184.0,52.0
537,G0024297,3,494.0,1708.0,80.0,22.0
538,G0024297,3,750.0,1718.0,64.0,16.0
539,G0024589,4,3168.0,1744.0,146.0,36.0
540,G0024589,4,2852.0,1660.0,146.0,46.0
541,G0024589,4,2428.0,1702.0,118.0,60.0
542,G0024589,4,1998.0,1916.0,156.0,64.0
543,G0024589,4,3168.0,1744.0,146.0,36.0
544,G0024589,4,2852.0,1660.0,146.0,46.0
545,G0024589,4,2428.0,1702.0,118.0,60.0
546,G0024589,4,1998.0,1916.0,156.0,64.0
547,G0024718,4,2116.0,1666.0,132.0,24.0
548,G0024718,4,2370.0,1680.0,290.0,60.0
549,G0024718,4,2726.0,1632.0,154.0,52.0
550,G0024718,4,2870.0,1606.0,100.0,28.0
551,G0024718,4,2116.0,1666.0,132.0,24.0
552,G0024718,4,2370.0,1680.0,290.0,60.0
553,G0024718,4,2726.0,1632.0,154.0,52.0
554,G0024718,4,2870.0,1606.0,100.0,28.0
555,G0024719,6,1494.0,1810.0,174.0,34.0
556,G0024719,6,1930.0,1866.0,266.0,92.0
557,G0024719,6,2474.0,1766.0,106.0,32.0
558,G0024719,6,2554.0,1718.0,116.0,40.0
559,G0024719,6,2798.0,1740.0,90.0,36.0
560,G0024719,6,2826.0,1710.0,100.0,18.0
561,G0024719,6,1494.0,1810.0,174.0,34.0
562,G0024719,6,1930.0,1866.0,266.0,92.0
563,G0024719,6,2474.0,1766.0,106.0,32.0
564,G0024719,6,2554.0,1718.0,116.0,40.0
565,G0024719,6,2798.0,1740.0,90.0,36.0
566,G0024719,6,2826.0,1710.0,100.0,18.0
567,G0024744,5,1574.0,1588.0,48.0,14.0
568,G0024744,5,1110.0,1584.0,40.0,14.0
569,G0024744,5,934.0,1616.0,74.0,12.0
570,G0024744,5,780.0,1612.0,108.0,22.0
571,G0024744,5,682.0,1560.0,74.0,10.0
572,G0024744,5,1574.0,1588.0,48.0,14.0
573,G0024744,5,1110.0,1584.0,40.0,14.0
574,G0024744,5,934.0,1616.0,74.0,12.0
575,G0024744,5,780.0,1612.0,108.0,22.0
576,G0024744,5,682.0,1560.0,74.0,10.0
577,G0024748,10,1798.0,1852.0,124.0,38.0
578,G0024748,10,1942.0,1862.0,100.0,34.0
579,G0024748,10,1268.0,1872.0,106.0,44.0
580,G0024748,10,1016.0,1728.0,90.0,20.0
581,G0024748,10,652.0,1792.0,116.0,30.0
582,G0024748,10,488.0,1758.0,164.0,46.0
583,G0024748,10,368.0,1752.0,62.0,12.0
584,G0024748,10,416.0,1682.0,68.0,20.0
585,G0024748,10,668.0,1614.0,86.0,12.0
586,G0024748,10,398.0,1612.0,32.0,10.0
587,G0024748,10,1798.0,1852.0,124.0,38.0
588,G0024748,10,1942.0,1862.0,100.0,34.0
589,G0024748,10,1268.0,1872.0,106.0,44.0
590,G0024748,10,1016.0,1728.0,90.0,20.0
591,G0024748,10,652.0,1792.0,116.0,30.0
592,G0024748,10,488.0,1758.0,164.0,46.0
593,G0024748,10,368.0,1752.0,62.0,12.0
594,G0024748,10,416.0,1682.0,68.0,20.0
595,G0024748,10,668.0,1614.0,86.0,12.0
596,G0024748,10,398.0,1612.0,32.0,10.0
597,G0024749,10,1436.0,1960.0,82.0,34.0
598,G0024749,10,1156.0,1754.0,100.0,30.0
599,G0024749,10,736.0,1824.0,136.0,44.0
600,G0024749,10,576.0,1778.0,166.0,54.0
601,G0024749,10,824.0,1612.0,96.0,12.0
602,G0024749,10,548.0,1678.0,76.0,26.0
603,G0024749,10,468.0,1760.0,66.0,16.0
604,G0024749,10,554.0,1606.0,36.0,8.0
605,G0024749,10,56.0,1606.0,42.0,12.0
606,G0024749,10,152.0,1694.0,32.0,18.0
607,G0024749,10,1436.0,1960.0,82.0,34.0
608,G0024749,10,1156.0,1754.0,100.0,30.0
609,G0024749,10,736.0,1824.0,136.0,44.0
610,G0024749,10,576.0,1778.0,166.0,54.0
611,G0024749,10,824.0,1612.0,96.0,12.0
612,G0024749,10,548.0,1678.0,76.0,26.0
613,G0024749,10,468.0,1760.0,66.0,16.0
614,G0024749,10,554.0,1606.0,36.0,8.0
615,G0024749,10,56.0,1606.0,42.0,12.0
616,G0024749,10,152.0,1694.0,32.0,18.0
617,G0024752,10,1548.0,1890.0,148.0,58.0
618,G0024752,10,750.0,1864.0,234.0,100.0
619,G0024752,10,676.0,1810.0,92.0,24.0
620,G0024752,10,848.0,1694.0,88.0,26.0
621,G0024752,10,1212.0,1604.0,114.0,24.0
622,G0024752,10,946.0,1586.0,36.0,10.0
623,G0024752,10,442.0,1688.0,40.0,10.0
624,G0024752,10,404.0,1678.0,42.0,10.0
625,G0024752,10,476.0,1694.0,40.0,16.0
626,G0024752,10,476.0,1568.0,34.0,10.0
627,G0024752,10,1548.0,1890.0,148.0,58.0
628,G0024752,10,750.0,1864.0,234.0,100.0
629,G0024752,10,676.0,1810.0,92.0,24.0
630,G0024752,10,848.0,1694.0,88.0,26.0
631,G0024752,10,1212.0,1604.0,114.0,24.0
632,G0024752,10,946.0,1586.0,36.0,10.0
633,G0024752,10,442.0,1688.0,40.0,10.0
634,G0024752,10,404.0,1678.0,42.0,10.0
635,G0024752,10,476.0,1694.0,40.0,16.0
636,G0024752,10,476.0,1568.0,34.0,10.0
637,G0024753,8,430.0,1864.0,100.0,28.0
638,G0024753,8,652.0,1728.0,94.0,28.0
639,G0024753,8,1066.0,1632.0,114.0,22.0
640,G0024753,8,798.0,1608.0,32.0,8.0
641,G0024753,8,456.0,1916.0,290.0,84.0
642,G0024753,8,186.0,1598.0,32.0,8.0
643,G0024753,8,242.0,1714.0,52.0,16.0
644,G0024753,8,218.0,1652.0,30.0,10.0
645,G0024753,8,430.0,1864.0,100.0,28.0
646,G0024753,8,652.0,1728.0,94.0,28.0
647,G0024753,8,1066.0,1632.0,114.0,22.0
648,G0024753,8,798.0,1608.0,32.0,8.0
649,G0024753,8,456.0,1916.0,290.0,84.0
650,G0024753,8,186.0,1598.0,32.0,8.0
651,G0024753,8,242.0,1714.0,52.0,16.0
652,G0024753,8,218.0,1652.0,30.0,10.0
653,G0024754,5,16.0,1968.0,98.0,22.0
654,G0024754,5,788.0,1678.0,134.0,28.0
655,G0024754,5,536.0,1644.0,48.0,16.0
656,G0024754,5,70.0,1614.0,62.0,12.0
657,G0024754,5,316.0,1792.0,114.0,24.0
658,G0024754,5,16.0,1968.0,98.0,22.0
659,G0024754,5,788.0,1678.0,134.0,28.0
660,G0024754,5,536.0,1644.0,48.0,16.0
661,G0024754,5,70.0,1614.0,62.0,12.0
662,G0024754,5,316.0,1792.0,114.0,24.0
663,G0024826,4,2778.0,1830.0,116.0,50.0
664,G0024826,4,2704.0,1776.0,140.0,34.0
665,G0024826,4,2496.0,1762.0,158.0,46.0
666,G0024826,4,2446.0,1636.0,60.0,20.0
667,G0024826,4,2778.0,1830.0,116.0,50.0
668,G0024826,4,2704.0,1776.0,140.0,34.0
669,G0024826,4,2496.0,1762.0,158.0,46.0
670,G0024826,4,2446.0,1636.0,60.0,20.0
671,G0025079,8,2170.0,1772.0,110.0,28.0
672,G0025079,8,1770.0,1642.0,156.0,28.0
673,G0025079,8,1948.0,1610.0,148.0,18.0
674,G0025079,8,1904.0,1590.0,34.0,16.0
675,G0025079,8,1920.0,1576.0,38.0,14.0
676,G0025079,8,1966.0,1586.0,46.0,14.0
677,G0025079,8,2024.0,1532.0,88.0,16.0
678,G0025079,8,1952.0,1538.0,24.0,8.0
679,G0025079,8,2170.0,1772.0,110.0,28.0
680,G0025079,8,1770.0,1642.0,156.0,28.0
681,G0025079,8,1948.0,1610.0,148.0,18.0
682,G0025079,8,1904.0,1590.0,34.0,16.0
683,G0025079,8,1920.0,1576.0,38.0,14.0
684,G0025079,8,1966.0,1586.0,46.0,14.0
685,G0025079,8,2024.0,1532.0,88.0,16.0
686,G0025079,8,1952.0,1538.0,24.0,8.0
687,G0025080,7,1724.0,1730.0,254.0,64.0
688,G0025080,7,2000.0,1674.0,198.0,36.0
689,G0025080,7,2026.0,1640.0,58.0,16.0
690,G0025080,7,1958.0,1620.0,44.0,18.0
691,G0025080,7,1938.0,1644.0,50.0,18.0
692,G0025080,7,2092.0,1556.0,102.0,20.0
693,G0025080,7,2000.0,1562.0,32.0,10.0
694,G0025080,7,1724.0,1730.0,254.0,64.0
695,G0025080,7,2000.0,1674.0,198.0,36.0
696,G0025080,7,2026.0,1640.0,58.0,16.0
697,G0025080,7,1958.0,1620.0,44.0,18.0
698,G0025080,7,1938.0,1644.0,50.0,18.0
699,G0025080,7,2092.0,1556.0,102.0,20.0
700,G0025080,7,2000.0,1562.0,32.0,10.0
701,G0025081,7,1730.0,1934.0,290.0,56.0
702,G0025081,7,2098.0,1816.0,328.0,96.0
703,G0025081,7,2138.0,1740.0,76.0,34.0
704,G0025081,7,2016.0,1750.0,72.0,36.0
705,G0025081,7,2036.0,1710.0,72.0,34.0
706,G0025081,7,2208.0,1604.0,120.0,20.0
707,G0025081,7,2018.0,1612.0,98.0,18.0
708,G0025081,7,1730.0,1934.0,290.0,56.0
709,G0025081,7,2098.0,1816.0,328.0,96.0
710,G0025081,7,2138.0,1740.0,76.0,34.0
711,G0025081,7,2016.0,1750.0,72.0,36.0
712,G0025081,7,2036.0,1710.0,72.0,34.0
713,G0025081,7,2208.0,1604.0,120.0,20.0
714,G0025081,7,2018.0,1612.0,98.0,18.0
715,G0025381,3,1876.0,1496.0,58.0,14.0
716,G0025381,3,1874.0,1526.0,30.0,16.0
717,G0025381,3,1990.0,1498.0,26.0,10.0
718,G0025381,3,1876.0,1496.0,58.0,14.0
719,G0025381,3,1874.0,1526.0,30.0,16.0
720,G0025381,3,1990.0,1498.0,26.0,10.0
721,G0025382,11,796.0,1822.0,84.0,74.0
722,G0025382,11,896.0,1826.0,192.0,58.0
723,G0025382,11,1058.0,1910.0,130.0,60.0
724,G0025382,11,1164.0,1860.0,86.0,28.0
725,G0025382,11,1246.0,1922.0,98.0,28.0
726,G0025382,11,1576.0,1840.0,116.0,58.0
727,G0025382,11,2820.0,1568.0,40.0,14.0
728,G0025382,11,1846.0,1596.0,44.0,10.0
729,G0025382,11,1848.0,1530.0,82.0,24.0
730,G0025382,11,2226.0,1478.0,44.0,12.0
731,G0025382,11,2012.0,1536.0,40.0,12.0
732,G0025382,11,796.0,1822.0,84.0,74.0
733,G0025382,11,896.0,1826.0,192.0,58.0
734,G0025382,11,1058.0,1910.0,130.0,60.0
735,G0025382,11,1164.0,1860.0,86.0,28.0
736,G0025382,11,1246.0,1922.0,98.0,28.0
737,G0025382,11,1576.0,1840.0,116.0,58.0
738,G0025382,11,2820.0,1568.0,40.0,14.0
739,G0025382,11,1846.0,1596.0,44.0,10.0
740,G0025382,11,1848.0,1530.0,82.0,24.0
741,G0025382,11,2226.0,1478.0,44.0,12.0
742,G0025382,11,2012.0,1536.0,40.0,12.0
743,G0025383,6,1770.0,1756.0,78.0,32.0
744,G0025383,6,2044.0,1608.0,66.0,16.0
745,G0025383,6,1798.0,1608.0,64.0,18.0
746,G0025383,6,1826.0,1584.0,88.0,22.0
747,G0025383,6,2012.0,1534.0,48.0,14.0
748,G0025383,6,2306.0,1504.0,58.0,14.0
749,G0025383,6,1770.0,1756.0,78.0,32.0
750,G0025383,6,2044.0,1608.0,66.0,16.0
751,G0025383,6,1798.0,1608.0,64.0,18.0
752,G0025383,6,1826.0,1584.0,88.0,22.0
753,G0025383,6,2012.0,1534.0,48.0,14.0
754,G0025383,6,2306.0,1504.0,58.0,14.0
755,G0025384,7,2168.0,1804.0,146.0,48.0
756,G0025384,7,1684.0,1792.0,124.0,52.0
757,G0025384,7,1750.0,1714.0,158.0,58.0
758,G0025384,7,1810.0,1670.0,58.0,16.0
759,G0025384,7,2054.0,1594.0,78.0,16.0
760,G0025384,7,2460.0,1538.0,92.0,14.0
761,G0025384,7,1810.0,1566.0,30.0,12.0
762,G0025384,7,2168.0,1804.0,146.0,48.0
763,G0025384,7,1684.0,1792.0,124.0,52.0
764,G0025384,7,1750.0,1714.0,158.0,58.0
765,G0025384,7,1810.0,1670.0,58.0,16.0
766,G0025384,7,2054.0,1594.0,78.0,16.0
767,G0025384,7,2460.0,1538.0,92.0,14.0
768,G0025384,7,1810.0,1566.0,30.0,12.0
769,G0025385,7,2184.0,1770.0,158.0,30.0
770,G0025385,7,2808.0,1616.0,170.0,42.0
771,G0025385,7,2472.0,1546.0,46.0,12.0
772,G0025385,7,1748.0,1664.0,56.0,12.0
773,G0025385,7,1756.0,1684.0,48.0,14.0
774,G0025385,7,1846.0,1502.0,34.0,12.0
775,G0025385,7,1996.0,1490.0,44.0,12.0
776,G0025385,7,2184.0,1770.0,158.0,30.0
777,G0025385,7,2808.0,1616.0,170.0,42.0
778,G0025385,7,2472.0,1546.0,46.0,12.0
779,G0025385,7,1748.0,1664.0,56.0,12.0
780,G0025385,7,1756.0,1684.0,48.0,14.0
781,G0025385,7,1846.0,1502.0,34.0,12.0
782,G0025385,7,1996.0,1490.0,44.0,12.0
783,G0025386,8,2846.0,1640.0,82.0,24.0
784,G0025386,8,1508.0,1946.0,104.0,42.0
785,G0025386,8,1824.0,1540.0,44.0,14.0
786,G0025386,8,2014.0,1522.0,64.0,12.0
787,G0025386,8,2240.0,1832.0,64.0,24.0
788,G0025386,8,1804.0,1746.0,46.0,16.0
789,G0025386,8,1764.0,1676.0,36.0,16.0
790,G0025386,8,1830.0,1670.0,26.0,18.0
791,G0025386,8,2846.0,1640.0,82.0,24.0
792,G0025386,8,1508.0,1946.0,104.0,42.0
793,G0025386,8,1824.0,1540.0,44.0,14.0
794,G0025386,8,2014.0,1522.0,64.0,12.0
795,G0025386,8,2240.0,1832.0,64.0,24.0
796,G0025386,8,1804.0,1746.0,46.0,16.0
797,G0025386,8,1764.0,1676.0,36.0,16.0
798,G0025386,8,1830.0,1670.0,26.0,18.0
799,G0025387,3,2074.0,1578.0,92.0,20.0
800,G0025387,3,1788.0,1616.0,68.0,16.0
801,G0025387,3,1712.0,1650.0,40.0,16.0
802,G0025387,3,2074.0,1578.0,92.0,20.0
803,G0025387,3,1788.0,1616.0,68.0,16.0
804,G0025387,3,1712.0,1650.0,40.0,16.0
805,G0025388,3,2172.0,1718.0,164.0,50.0
806,G0025388,3,1626.0,1820.0,142.0,44.0
807,G0025388,3,1424.0,1950.0,86.0,44.0
808,G0025388,3,2172.0,1718.0,164.0,50.0
809,G0025388,3,1626.0,1820.0,142.0,44.0
810,G0025388,3,1424.0,1950.0,86.0,44.0
811,G0025389,3,1612.0,1844.0,84.0,24.0
812,G0025389,3,2580.0,1598.0,50.0,14.0
813,G0025389,3,1764.0,1584.0,40.0,10.0
814,G0025389,3,1612.0,1844.0,84.0,24.0
815,G0025389,3,2580.0,1598.0,50.0,14.0
816,G0025389,3,1764.0,1584.0,40.0,10.0
817,G0025409,2,1026.0,1742.0,118.0,32.0
818,G0025409,2,2406.0,1560.0,54.0,16.0
819,G0025409,2,1026.0,1742.0,118.0,32.0
820,G0025409,2,2406.0,1560.0,54.0,16.0
821,G0025410,2,1790.0,1618.0,64.0,18.0
822,G0025410,2,70.0,1874.0,158.0,38.0
823,G0025410,2,1790.0,1618.0,64.0,18.0
824,G0025410,2,70.0,1874.0,158.0,38.0
825,G0025660,4,2256.0,1718.0,156.0,72.0
826,G0025660,4,2680.0,1664.0,146.0,40.0
827,G0025660,4,2256.0,1612.0,170.0,58.0
828,G0025660,4,2442.0,1728.0,82.0,30.0
829,G0025660,4,2256.0,1718.0,156.0,72.0
830,G0025660,4,2680.0,1664.0,146.0,40.0
831,G0025660,4,2256.0,1612.0,170.0,58.0
832,G0025660,4,2442.0,1728.0,82.0,30.0
833,G0025665,4,3036.0,1758.0,208.0,98.0
834,G0025665,4,2190.0,1688.0,206.0,56.0
835,G0025665,4,2370.0,1640.0,58.0,26.0
836,G0025665,4,2590.0,1732.0,76.0,22.0
837,G0025665,4,3036.0,1758.0,208.0,98.0
838,G0025665,4,2190.0,1688.0,206.0,56.0
839,G0025665,4,2370.0,1640.0,58.0,26.0
840,G0025665,4,2590.0,1732.0,76.0,22.0
841,G0025824,1,2586.0,1784.0,150.0,42.0
842,G0025824,1,2586.0,1784.0,150.0,42.0
843,G0025836,4,2342.0,1672.0,112.0,36.0
844,G0025836,4,2198.0,1584.0,102.0,18.0
845,G0025836,4,2136.0,1540.0,46.0,12.0
846,G0025836,4,2238.0,1542.0,36.0,8.0
847,G0025836,4,2342.0,1672.0,112.0,36.0
848,G0025836,4,2198.0,1584.0,102.0,18.0
849,G0025836,4,2136.0,1540.0,46.0,12.0
850,G0025836,4,2238.0,1542.0,36.0,8.0
851,G0026517,2,3208.0,1614.0,94.0,20.0
852,G0026517,2,2826.0,1494.0,62.0,14.0
853,G0026517,2,3208.0,1614.0,94.0,20.0
854,G0026517,2,2826.0,1494.0,62.0,14.0
855,G0026518,2,3124.0,1702.0,122.0,32.0
856,G0026518,2,2514.0,1528.0,78.0,20.0
857,G0026518,2,3124.0,1702.0,122.0,32.0
858,G0026518,2,2514.0,1528.0,78.0,20.0
859,G0026951,1,830.0,1720.0,138.0,36.0
860,G0026951,1,830.0,1720.0,138.0,36.0
861,G0026952,1,830.0,1760.0,164.0,40.0
862,G0026952,1,830.0,1760.0,164.0,40.0
863,G0026953,1,998.0,1780.0,192.0,56.0
864,G0026953,1,998.0,1780.0,192.0,56.0
865,G0026954,1,1206.0,1818.0,224.0,66.0
866,G0026954,1,1206.0,1818.0,224.0,66.0
867,G0026955,1,1454.0,1850.0,272.0,92.0
868,G0026955,1,1454.0,1850.0,272.0,92.0
869,G0027030,1,1348.0,1238.0,60.0,12.0
870,G0027031,2,1248.0,1328.0,70.0,10.0
871,G0027031,2,1240.0,1240.0,70.0,14.0
872,G0027033,2,64.0,1644.0,288.0,84.0
873,G0027033,2,816.0,1302.0,124.0,18.0
874,G0027034,1,334.0,1376.0,186.0,34.0
875,G0027047,1,2060.0,1570.0,122.0,24.0
876,G0027047,1,2060.0,1570.0,122.0,24.0
877,G0027048,1,2140.0,1630.0,172.0,48.0
878,G0027048,1,2140.0,1630.0,172.0,48.0
879,G0027049,1,2308.0,1784.0,288.0,114.0
880,G0027049,1,2308.0,1784.0,288.0,114.0
881,G0027225,4,1652.0,1566.0,298.0,80.0
882,G0027225,4,2806.0,1466.0,226.0,52.0
883,G0027225,4,2832.0,1280.0,120.0,20.0
884,G0027225,4,3078.0,1270.0,178.0,26.0
885,G0027226,4,3064.0,1612.0,320.0,90.0
886,G0027226,4,2822.0,1496.0,160.0,30.0
887,G0027226,4,2886.0,1308.0,132.0,30.0
888,G0027226,4,3108.0,1290.0,232.0,34.0
889,G0027269,11,2774.0,1534.0,80.0,16.0
890,G0027269,11,1864.0,1572.0,76.0,18.0
891,G0027269,11,1990.0,1546.0,98.0,16.0
892,G0027269,11,2276.0,1538.0,100.0,12.0
893,G0027269,11,2412.0,1528.0,76.0,14.0
894,G0027269,11,2374.0,1524.0,32.0,14.0
895,G0027269,11,2222.0,1614.0,52.0,14.0
896,G0027269,11,2182.0,1592.0,54.0,26.0
897,G0027269,11,1988.0,1544.0,98.0,20.0
898,G0027269,11,1870.0,1576.0,68.0,16.0
899,G0027269,11,1970.0,1598.0,46.0,10.0
900,G0027269,11,2774.0,1534.0,80.0,16.0
901,G0027269,11,1864.0,1572.0,76.0,18.0
902,G0027269,11,1990.0,1546.0,98.0,16.0
903,G0027269,11,2276.0,1538.0,100.0,12.0
904,G0027269,11,2412.0,1528.0,76.0,14.0
905,G0027269,11,2374.0,1524.0,32.0,14.0
906,G0027269,11,2222.0,1614.0,52.0,14.0
907,G0027269,11,2182.0,1592.0,54.0,26.0
908,G0027269,11,1988.0,1544.0,98.0,20.0
909,G0027269,11,1870.0,1576.0,68.0,16.0
910,G0027269,11,1970.0,1598.0,46.0,10.0
911,G0027270,10,3166.0,1598.0,88.0,22.0
912,G0027270,10,2620.0,1574.0,120.0,24.0
913,G0027270,10,2558.0,1572.0,58.0,12.0
914,G0027270,10,2446.0,1588.0,144.0,22.0
915,G0027270,10,2048.0,1586.0,128.0,30.0
916,G0027270,10,1882.0,1642.0,106.0,14.0
917,G0027270,10,2026.0,1682.0,86.0,20.0
918,G0027270,10,2348.0,1708.0,90.0,36.0
919,G0027270,10,2432.0,1744.0,90.0,30.0
920,G0027270,10,2246.0,1664.0,62.0,14.0
921,G0027270,10,3166.0,1598.0,88.0,22.0
922,G0027270,10,2620.0,1574.0,120.0,24.0
923,G0027270,10,2558.0,1572.0,58.0,12.0
924,G0027270,10,2446.0,1588.0,144.0,22.0
925,G0027270,10,2048.0,1586.0,128.0,30.0
926,G0027270,10,1882.0,1642.0,106.0,14.0
927,G0027270,10,2026.0,1682.0,86.0,20.0
928,G0027270,10,2348.0,1708.0,90.0,36.0
929,G0027270,10,2432.0,1744.0,90.0,30.0
930,G0027270,10,2246.0,1664.0,62.0,14.0
931,G0027271,8,2116.0,1880.0,126.0,44.0
932,G0027271,8,2488.0,1852.0,116.0,36.0
933,G0027271,8,2814.0,1972.0,92.0,40.0
934,G0027271,8,1876.0,1758.0,156.0,44.0
935,G0027271,8,2126.0,1666.0,186.0,46.0
936,G0027271,8,2730.0,1674.0,202.0,50.0
937,G0027271,8,2852.0,1644.0,82.0,20.0
938,G0027271,8,2972.0,1656.0,172.0,40.0
939,G0027271,8,2116.0,1880.0,126.0,44.0
940,G0027271,8,2488.0,1852.0,116.0,36.0
941,G0027271,8,2814.0,1972.0,92.0,40.0
942,G0027271,8,1876.0,1758.0,156.0,44.0
943,G0027271,8,2126.0,1666.0,186.0,46.0
944,G0027271,8,2730.0,1674.0,202.0,50.0
945,G0027271,8,2852.0,1644.0,82.0,20.0
946,G0027271,8,2972.0,1656.0,172.0,40.0
947,G0027278,3,1850.0,1556.0,90.0,24.0
948,G0027278,3,2156.0,1506.0,80.0,14.0
949,G0027278,3,2104.0,1564.0,26.0,10.0
950,G0027278,3,1850.0,1556.0,90.0,24.0
951,G0027278,3,2156.0,1506.0,80.0,14.0
952,G0027278,3,2104.0,1564.0,26.0,10.0
953,G0027280,5,2272.0,1678.0,50.0,20.0
954,G0027280,5,1814.0,1634.0,148.0,32.0
955,G0027280,5,2280.0,1538.0,114.0,16.0
956,G0027280,5,2182.0,1510.0,38.0,16.0
957,G0027280,5,2034.0,1522.0,62.0,14.0
958,G0027280,5,2272.0,1678.0,50.0,20.0
959,G0027280,5,1814.0,1634.0,148.0,32.0
960,G0027280,5,2280.0,1538.0,114.0,16.0
961,G0027280,5,2182.0,1510.0,38.0,16.0
962,G0027280,5,2034.0,1522.0,62.0,14.0
963,G0027281,6,2588.0,1896.0,122.0,70.0
964,G0027281,6,1750.0,1768.0,248.0,100.0
965,G0027281,6,2410.0,1574.0,162.0,24.0
966,G0027281,6,2400.0,1544.0,54.0,18.0
967,G0027281,6,2256.0,1532.0,56.0,18.0
968,G0027281,6,2068.0,1548.0,80.0,16.0
969,G0027281,6,2588.0,1896.0,122.0,70.0
970,G0027281,6,1750.0,1768.0,248.0,100.0
971,G0027281,6,2410.0,1574.0,162.0,24.0
972,G0027281,6,2400.0,1544.0,54.0,18.0
973,G0027281,6,2256.0,1532.0,56.0,18.0
974,G0027281,6,2068.0,1548.0,80.0,16.0
975,G0027282,5,2650.0,1656.0,238.0,52.0
976,G0027282,5,2592.0,1606.0,86.0,28.0
977,G0027282,5,2376.0,1582.0,78.0,28.0
978,G0027282,5,2114.0,1606.0,130.0,26.0
979,G0027282,5,1928.0,1478.0,66.0,16.0
980,G0027282,5,2650.0,1656.0,238.0,52.0
981,G0027282,5,2592.0,1606.0,86.0,28.0
982,G0027282,5,2376.0,1582.0,78.0,28.0
983,G0027282,5,2114.0,1606.0,130.0,26.0
984,G0027282,5,1928.0,1478.0,66.0,16.0
985,G0027283,4,3040.0,1748.0,152.0,48.0
986,G0027283,4,2616.0,1684.0,126.0,44.0
987,G0027283,4,2220.0,1722.0,208.0,54.0
988,G0027283,4,1912.0,1492.0,82.0,16.0
989,G0027283,4,3040.0,1748.0,152.0,48.0
990,G0027283,4,2616.0,1684.0,126.0,44.0
991,G0027283,4,2220.0,1722.0,208.0,54.0
992,G0027283,4,1912.0,1492.0,82.0,16.0
993,G0027285,1,1902.0,1524.0,116.0,24.0
994,G0027285,1,1902.0,1524.0,116.0,24.0
995,G0027286,1,1876.0,1574.0,158.0,24.0
996,G0027286,1,1876.0,1574.0,158.0,24.0
997,G0027287,1,1814.0,1646.0,230.0,44.0
998,G0027287,1,1814.0,1646.0,230.0,44.0
999,G0027288,1,1668.0,1826.0,414.0,144.0
1000,G0027288,1,1668.0,1826.0,414.0,144.0
1001,G0027309,1,1818.0,1244.0,36.0,12.0
1002,G0027310,1,1802.0,1266.0,34.0,12.0
1003,G0027311,1,1784.0,1274.0,40.0,12.0
1004,G0027312,1,1776.0,1300.0,42.0,12.0
1005,G0027313,1,1758.0,1310.0,46.0,18.0
1006,G0027314,1,1724.0,1300.0,60.0,20.0
1007,G0027315,1,1676.0,1330.0,84.0,24.0
1008,G0027316,1,1594.0,1378.0,110.0,28.0
1009,G0027408,1,2312.0,1566.0,184.0,30.0
1010,G0027408,1,2312.0,1566.0,184.0,30.0
1011,G0027409,1,2622.0,1698.0,308.0,70.0
1012,G0027409,1,2622.0,1698.0,308.0,70.0
1013,G0027413,3,2674.0,1714.0,222.0,60.0
1014,G0027413,3,2312.0,1744.0,132.0,62.0
1015,G0027413,3,2056.0,1612.0,174.0,26.0
1016,G0027413,3,2674.0,1714.0,222.0,60.0
1017,G0027413,3,2312.0,1744.0,132.0,62.0
1018,G0027413,3,2056.0,1612.0,174.0,26.0
1019,G0027414,2,2150.0,1784.0,328.0,74.0
1020,G0027414,2,2720.0,1576.0,130.0,24.0
1021,G0027414,2,2150.0,1784.0,328.0,74.0
1022,G0027414,2,2720.0,1576.0,130.0,24.0
1023,G0027506,7,2604.0,1870.0,328.0,86.0
1024,G0027506,7,2230.0,1908.0,318.0,82.0
1025,G0027506,7,3112.0,1686.0,112.0,28.0
1026,G0027506,7,2930.0,1714.0,74.0,20.0
1027,G0027506,7,2716.0,1668.0,52.0,28.0
1028,G0027506,7,2616.0,1654.0,50.0,14.0
1029,G0027506,7,1678.0,1784.0,96.0,22.0
1030,G0027506,7,2604.0,1870.0,328.0,86.0
1031,G0027506,7,2230.0,1908.0,318.0,82.0
1032,G0027506,7,3112.0,1686.0,112.0,28.0
1033,G0027506,7,2930.0,1714.0,74.0,20.0
1034,G0027506,7,2716.0,1668.0,52.0,28.0
1035,G0027506,7,2616.0,1654.0,50.0,14.0
1036,G0027506,7,1678.0,1784.0,96.0,22.0
